p,c,pFWEcorr,pFDRcorr,equivk,punc,pFWEcorr1,pFDRcorr1,T,equivZ,punc1,x,y,zmm,xtal,ytal,ztal
0.05,1,0,0,454,0,0,0,35.76,  Inf,0,-6,-60,14,-6.8823,-58.8533,11.197
